19.63,40.77
20.16,40.21
20.17,40.22
20.16,40.22
20.17,40.21
20.66,40.62
20.67,40.63
20.66,40.63
20.67,40.62
20.24,42.19
20.25,42.20
20.24,42.20
20.25,42.19
19.84,41.80
19.85,41.81
19.84,41.81
19.85,41.80
19.71,42.17
19.72,42.18
19.71,42.18
19.72,42.17
19.79,41.26
19.80,41.27
19.79,41.27
19.80,41.26
19.79,40.16
19.80,40.17
19.79,40.17
19.80,40.16
1.51,42.50
1.52,42.51
1.51,42.51
1.52,42.50
1.66,42.58
1.67,42.59
1.66,42.59
1.67,42.58
1.64,42.52
1.65,42.53
1.64,42.53
1.65,42.52
1.58,42.48
1.59,42.49
1.58,42.49
1.59,42.48
1.48,42.55
1.49,42.56
1.48,42.56
1.49,42.55
1.53,42.60
1.54,42.61
1.53,42.61
1.54,42.60
1.49,42.46
1.50,42.47
1.49,42.47
1.50,42.46
53.87,23.61
53.88,23.62
53.87,23.62
53.88,23.61
55.53,25.40
55.54,25.41
55.53,25.41
55.54,25.40
55.36,24.92
55.37,24.93
55.36,24.93
55.37,24.92
56.16,25.45
56.17,25.46
56.16,25.46
56.17,25.45
56.04,24.82
56.05,24.83
56.04,24.83
56.05,24.82
56.00,25.66
56.01,25.67
56.00,25.67
56.01,25.66
55.73,25.12
55.74,25.13
55.73,25.13
55.74,25.12
55.74,25.47
55.75,25.48
55.74,25.48
55.75,25.47
-60.57,-36.68
-60.56,-36.67
-60.57,-36.67
-60.56,-36.68
-66.96,-27.34
-66.95,-27.33
-66.96,-27.33
-66.95,-27.34
-60.77,-26.39
-60.76,-26.38
-60.77,-26.38
-60.76,-26.39
-68.53,-43.79
-68.52,-43.78
-68.53,-43.78
-68.52,-43.79
-58.45,-34.62
-58.44,-34.61
-58.45,-34.61
-58.44,-34.62
-63.80,-32.15
-63.79,-32.14
-63.80,-32.14
-63.79,-32.15
-57.81,-28.78
-57.80,-28.77
-57.81,-28.77
-57.80,-28.78
-59.21,-32.05
-59.20,-32.04
-59.21,-32.04
-59.20,-32.05
-59.94,-24.90
-59.93,-24.89
-59.94,-24.89
-59.93,-24.90
-65.77,-23.32
-65.76,-23.31
-65.77,-23.31
-65.76,-23.32
-65.45,-37.14
-65.44,-37.13
-65.45,-37.13
-65.44,-37.14
-67.18,-29.68
-67.17,-29.67
-67.18,-29.67
-67.17,-29.68
-68.59,-34.63
-68.58,-34.62
-68.59,-34.62
-68.58,-34.63
-54.65,-26.88
-54.64,-26.87
-54.65,-26.87
-54.64,-26.88
-70.12,-38.64
-70.11,-38.63
-70.12,-38.63
-70.11,-38.64
-67.23,-40.41
-67.22,-40.40
-67.23,-40.40
-67.22,-40.41
-64.82,-24.30
-64.81,-24.29
-64.82,-24.29
-64.81,-24.30
-68.88,-30.87
-68.87,-30.86
-68.88,-30.86
-68.87,-30.87
-66.03,-33.77
-66.02,-33.76
-66.03,-33.76
-66.02,-33.77
-69.95,-48.82
-69.94,-48.81
-69.95,-48.81
-69.94,-48.82
-60.96,-30.71
-60.95,-30.70
-60.96,-30.70
-60.95,-30.71
-63.26,-27.79
-63.25,-27.78
-63.26,-27.78
-63.25,-27.79
-67.49,-54.33
-67.48,-54.32
-67.49,-54.32
-67.48,-54.33
-65.37,-26.95
-65.36,-26.94
-65.37,-26.94
-65.36,-26.95
44.14,40.44
44.15,40.45
44.14,40.45
44.15,40.44
44.78,39.96
44.79,39.97
44.78,39.97
44.79,39.96
44.02,40.14
44.03,40.15
44.02,40.15
44.03,40.14
44.53,40.17
44.54,40.18
44.53,40.18
44.54,40.17
45.34,40.30
45.35,40.31
45.34,40.31
45.35,40.30
44.70,40.40
44.71,40.41
44.70,40.41
44.71,40.40
45.03,40.50
45.04,40.51
45.03,40.51
45.04,40.50
44.49,40.98
44.50,40.99
44.49,40.99
44.50,40.98
43.86,40.82
43.87,40.83
43.86,40.83
43.87,40.82
46.17,39.34
46.18,39.35
46.17,39.35
46.18,39.34
45.12,40.90
45.13,40.91
45.12,40.91
45.13,40.90
45.45,39.77
45.46,39.78
45.45,39.78
45.46,39.77
-170.67,-14.28
-170.66,-14.27
-170.67,-14.27
-170.66,-14.28
-169.47,-14.25
-169.46,-14.24
-169.47,-14.24
-169.46,-14.25
-171.08,-11.06
-171.07,-11.05
-171.08,-11.05
-171.07,-11.06
-170.77,-14.33
-170.76,-14.32
-170.77,-14.32
-170.76,-14.33
77.55,-37.84
77.56,-37.83
77.55,-37.83
77.56,-37.84
51.75,-46.42
51.76,-46.41
51.75,-46.41
51.76,-46.42
40.36,-22.37
40.37,-22.36
40.36,-22.36
40.37,-22.37
69.48,-49.32
69.49,-49.31
69.48,-49.31
69.49,-49.32
-61.80,17.63
-61.79,17.64
-61.80,17.64
-61.79,17.63
-62.35,16.93
-62.34,16.94
-62.35,16.94
-62.34,16.93
-61.80,17.12
-61.79,17.13
-61.80,17.13
-61.79,17.12
-61.84,17.11
-61.83,17.12
-61.84,17.12
-61.83,17.11
-61.86,17.05
-61.85,17.06
-61.86,17.06
-61.85,17.05
-61.78,17.03
-61.77,17.04
-61.78,17.04
-61.77,17.03
-61.77,17.09
-61.76,17.10
-61.77,17.10
-61.76,17.09
-61.72,17.06
-61.71,17.07
-61.72,17.07
-61.71,17.06
123.10,-12.27
123.11,-12.26
123.10,-12.26
123.11,-12.27
149.00,-35.50
149.01,-35.49
149.00,-35.49
149.01,-35.50
154.39,-21.00
154.40,-20.99
154.39,-20.99
154.40,-21.00
147.01,-32.18
147.02,-32.17
147.01,-32.17
147.02,-32.18
133.37,-19.49
133.38,-19.48
133.37,-19.48
133.38,-19.49
144.53,-22.58
144.54,-22.57
144.53,-22.57
144.54,-22.58
135.82,-30.08
135.83,-30.07
135.82,-30.07
135.83,-30.08
146.59,-42.03
146.60,-42.02
146.59,-42.02
146.60,-42.03
158.86,-54.63
158.87,-54.62
158.86,-54.62
158.87,-54.63
144.29,-36.85
144.30,-36.84
144.29,-36.84
144.30,-36.85
122.18,-25.48
122.19,-25.47
122.18,-25.47
122.19,-25.48
16.52,47.54
16.53,47.55
16.52,47.55
16.53,47.54
13.90,46.77
13.91,46.78
13.90,46.78
13.91,46.77
15.75,48.26
15.76,48.27
15.75,48.27
15.76,48.26
13.95,48.13
13.96,48.14
13.95,48.14
13.96,48.13
13.07,47.38
13.08,47.39
13.07,47.39
13.08,47.38
15.00,47.26
15.01,47.27
15.00,47.27
15.01,47.26
11.30,47.24
11.31,47.25
11.30,47.25
11.31,47.24
9.89,47.23
9.90,47.24
9.89,47.24
9.90,47.23
16.38,48.21
16.39,48.22
16.38,48.22
16.39,48.21
47.13,41.09
47.14,41.10
47.13,41.10
47.14,41.09
46.03,40.84
46.04,40.85
46.03,40.85
46.04,40.84
45.07,39.55
45.08,39.56
45.07,39.56
45.08,39.55
45.62,39.44
45.63,39.45
45.62,39.45
45.63,39.44
48.61,40.63
48.62,40.64
48.61,40.64
48.62,40.63
48.91,39.94
48.92,39.95
48.91,39.95
48.92,39.94
48.05,39.84
48.06,39.85
48.05,39.85
48.06,39.84
48.14,40.79
48.15,40.80
48.14,40.80
48.15,40.79
46.64,39.68
46.65,39.69
46.64,39.69
46.65,39.68
47.40,40.00
47.41,40.01
47.40,40.01
47.41,40.00
47.38,40.56
47.39,40.57
47.38,40.57
47.39,40.56
46.98,40.02
46.99,40.03
46.98,40.03
46.99,40.02
45.46,41.26
45.47,41.27
45.46,41.27
45.47,41.26
48.36,40.51
48.37,40.52
48.36,40.52
48.37,40.51
49.31,40.33
49.32,40.34
49.31,40.34
49.32,40.33
48.72,38.49
48.73,38.50
48.72,38.50
48.73,38.49
47.19,40.32
47.20,40.33
47.19,40.33
47.20,40.32
45.35,39.30
45.36,39.31
45.35,39.31
45.36,39.30
49.75,40.31
49.76,40.32
49.75,40.32
49.76,40.31
46.45,41.72
46.46,41.73
46.45,41.73
46.46,41.72
47.67,39.79
47.68,39.80
47.67,39.80
47.68,39.79
48.46,39.50
48.47,39.51
48.46,39.51
48.47,39.50
46.95,39.31
46.96,39.32
46.95,39.32
46.96,39.31
48.46,39.20
48.47,39.21
48.46,39.21
48.47,39.20
45.68,39.16
45.69,39.17
45.68,39.17
45.69,39.16
48.86,41.16
48.87,41.17
48.86,41.17
48.87,41.16
46.01,40.45
46.02,40.46
46.01,40.46
46.02,40.45
47.32,39.56
47.33,39.57
47.32,39.57
47.33,39.56
45.66,40.56
45.67,40.57
45.66,40.57
45.67,40.56
46.31,40.68
46.32,40.69
46.31,40.69
46.32,40.68
46.62,40.55
46.63,40.56
46.62,40.56
46.63,40.55
47.82,40.56
47.83,40.57
47.82,40.57
47.83,40.56
48.88,40.09
48.89,40.10
48.88,40.10
48.89,40.09
46.19,40.07
46.20,40.08
46.19,40.08
46.20,40.07
48.17,40.23
48.18,40.24
48.17,40.24
48.18,40.23
46.32,39.73
46.33,39.74
46.32,39.74
46.33,39.73
48.48,38.71
48.49,38.72
48.48,38.72
48.49,38.71
48.72,38.98
48.73,38.99
48.72,38.99
48.73,38.98
46.98,40.75
46.99,40.76
46.98,40.76
46.99,40.75
45.41,39.21
45.42,39.22
45.41,39.22
45.42,39.21
49.04,39.32
49.05,39.33
49.04,39.33
49.05,39.32
47.48,41.05
47.49,41.06
47.48,41.06
47.49,41.05
45.93,39.04
45.94,39.05
45.93,39.05
45.94,39.04
47.76,40.92
47.77,40.93
47.76,40.93
47.77,40.92
46.86,41.30
46.87,41.31
46.86,41.31
46.87,41.30
45.22,41.18
45.23,41.19
45.22,41.19
45.23,41.18
48.91,40.51
48.92,40.52
48.91,40.52
48.92,40.51
48.40,41.17
48.41,41.18
48.40,41.18
48.41,41.17
46.61,39.33
46.62,39.34
46.61,39.34
46.62,39.33
48.21,41.42
48.22,41.43
48.21,41.43
48.22,41.42
44.85,39.69
44.86,39.70
44.85,39.70
44.86,39.69
48.46,39.81
48.47,39.82
48.46,39.82
48.47,39.81
48.67,39.88
48.68,39.89
48.67,39.89
48.68,39.88
49.06,39.65
49.07,39.66
49.06,39.66
49.07,39.65
46.46,40.93
46.47,40.94
46.46,40.94
46.47,40.93
49.06,41.01
49.07,41.02
49.06,41.02
49.07,41.01
49.59,40.59
49.60,40.60
49.59,40.60
49.60,40.59
46.78,40.26
46.79,40.27
46.78,40.27
46.79,40.26
45.76,40.98
45.77,40.99
45.76,40.99
45.77,40.98
47.72,40.41
47.73,40.42
47.72,40.42
47.73,40.41
48.71,41.56
48.72,41.57
48.71,41.57
48.72,41.56
46.29,40.53
46.30,40.54
46.29,40.54
46.30,40.53
49.17,40.74
49.18,40.75
49.17,40.75
49.18,40.74
46.70,39.85
46.71,39.86
46.70,39.86
46.71,39.85
46.98,39.64
46.99,39.65
46.98,39.65
46.99,39.64
48.25,38.88
48.26,38.89
48.25,38.89
48.26,38.88
46.99,40.70
47.00,40.71
46.99,40.71
47.00,40.70
46.64,39.08
46.65,39.09
46.64,39.09
46.65,39.08
47.69,40.23
47.70,40.24
47.69,40.24
47.70,40.23
46.68,41.58
46.69,41.59
46.68,41.59
46.69,41.58
29.39,-3.13
29.40,-3.12
29.39,-3.12
29.40,-3.13
29.33,-3.39
29.34,-3.38
29.33,-3.38
29.34,-3.39
29.39,-3.50
29.40,-3.49
29.39,-3.49
29.40,-3.50
29.55,-3.90
29.56,-3.89
29.55,-3.89
29.56,-3.90
30.60,-3.15
30.61,-3.14
30.60,-3.14
30.61,-3.15
29.22,-2.82
29.23,-2.81
29.22,-2.81
29.23,-2.82
29.92,-3.50
29.93,-3.49
29.92,-3.49
29.93,-3.50
30.12,-3.14
30.13,-3.13
30.12,-3.13
30.13,-3.14
29.65,-3.01
29.66,-3.00
29.65,-3.00
29.66,-3.01
30.15,-2.55
30.16,-2.54
30.15,-2.54
30.16,-2.55
29.73,-4.25
29.74,-4.24
29.73,-4.24
29.74,-4.25
29.65,-3.28
29.66,-3.27
29.65,-3.27
29.66,-3.28
30.34,-2.78
30.35,-2.77
30.34,-2.77
30.35,-2.78
29.71,-3.50
29.72,-3.49
29.71,-3.49
29.72,-3.50
29.92,-2.88
29.93,-2.87
29.92,-2.87
29.93,-2.88
30.09,-3.88
30.10,-3.87
30.09,-3.87
30.10,-3.88
30.32,-3.46
30.33,-3.45
30.32,-3.45
30.33,-3.46
4.72,51.23
4.73,51.24
4.72,51.24
4.73,51.23
4.36,50.83
4.37,50.84
4.36,50.84
4.37,50.83
4.46,50.84
4.47,50.85
4.46,50.85
4.47,50.84
3.81,51.03
3.82,51.04
3.81,51.04
3.82,51.03
4.57,50.87
4.58,50.88
4.57,50.88
4.58,50.87
3.45,50.77
3.46,50.78
3.45,50.78
3.46,50.77
3.98,50.45
3.99,50.46
3.98,50.46
3.99,50.45
5.73,50.51
5.74,50.52
5.73,50.52
5.74,50.51
5.43,50.99
5.44,51.00
5.43,51.00
5.44,50.99
5.16,50.73
5.17,50.74
5.16,50.74
5.17,50.73
5.51,49.95
5.52,49.96
5.51,49.96
5.52,49.95
4.86,50.25
4.87,50.26
4.86,50.26
4.87,50.25
4.58,50.66
4.59,50.67
4.58,50.67
4.59,50.66
3.05,51.01
3.06,51.02
3.05,51.02
3.06,51.01
3.36,50.72
3.37,50.73
3.36,50.73
3.37,50.72
2.90,11.33
2.91,11.34
2.90,11.34
2.91,11.33
1.58,10.69
1.59,10.70
1.58,10.70
1.59,10.69
2.22,6.61
2.23,6.62
2.22,6.62
2.23,6.61
2.76,9.78
2.77,9.79
2.76,9.79
2.77,9.78
2.20,8.12
2.21,8.13
2.20,8.13
2.21,8.12
1.79,9.35
1.80,9.36
1.79,9.36
1.80,9.35
1.78,7.02
1.79,7.03
1.78,7.03
1.79,7.02
2.41,6.36
2.42,6.37
2.41,6.37
2.42,6.36
1.82,6.58
1.83,6.59
1.82,6.59
1.83,6.58
2.53,6.62
2.54,6.63
2.53,6.63
2.54,6.62
2.62,7.17
2.63,7.18
2.62,7.18
2.63,7.17
2.10,7.27
2.11,7.28
2.10,7.28
2.11,7.27
-3.08,11.71
-3.07,11.72
-3.08,11.72
-3.07,11.71
-1.57,13.45
-1.56,13.46
-1.57,13.46
-1.56,13.45
-4.18,12.24
-4.17,12.25
-4.18,12.25
-4.17,12.24
-1.45,11.95
-1.44,11.96
-1.45,11.96
-1.44,11.95
-3.40,10.87
-3.39,10.88
-3.40,10.88
-3.39,10.87
-0.44,11.50
-0.43,11.51
-0.44,11.51
-0.43,11.50
-2.15,12.30
-2.14,12.31
-2.15,12.31
-2.14,12.30
-0.77,12.23
-0.76,12.24
-0.77,12.24
-0.76,12.23
0.03,12.92
0.04,12.93
0.03,12.93
0.04,12.92
0.65,12.13
0.66,12.14
0.65,12.14
0.66,12.13
-4.26,11.28
-4.25,11.29
-4.26,11.29
-4.25,11.28
-2.99,11.06
-2.98,11.07
-2.99,11.07
-2.98,11.06
-1.51,12.31
-1.50,12.32
-1.51,12.32
-1.50,12.31
-4.98,11.43
-4.97,11.44
-4.98,11.44
-4.97,11.43
-4.44,10.29
-4.43,10.30
-4.44,10.30
-4.43,10.29
0.74,12.74
0.75,12.75
0.74,12.75
0.75,12.74
0.88,11.42
0.89,11.43
0.88,11.43
0.89,11.42
-3.89,12.92
-3.88,12.93
-3.89,12.93
-3.88,12.92
0.21,11.40
0.22,11.41
0.21,11.41
0.22,11.40
-0.30,12.16
-0.29,12.17
-0.30,12.17
-0.29,12.16
-1.82,12.60
-1.81,12.61
-1.82,12.61
-1.81,12.60
-5.27,10.62
-5.26,10.63
-5.27,10.63
-5.26,10.62
-2.11,13.89
-2.10,13.90
-2.11,13.90
-2.10,13.89
-3.43,12.19
-3.42,12.20
-3.43,12.20
-3.42,12.19
-1.21,11.19
-1.20,11.20
-1.21,11.20
-1.20,11.19
-0.50,13.14
-0.49,13.15
-0.50,13.15
-0.49,13.14
-3.03,12.69
-3.02,12.70
-3.03,12.70
-3.02,12.69
-1.31,12.62
-1.30,12.63
-1.31,12.63
-1.30,12.62
-0.34,14.64
-0.33,14.65
-0.34,14.65
-0.33,14.64
-2.16,12.89
-2.15,12.90
-2.16,12.90
-2.15,12.89
-3.26,10.18
-3.25,10.19
-3.26,10.19
-3.25,10.18
-2.61,12.20
-2.60,12.21
-2.61,12.21
-2.60,12.20
-1.02,13.22
-1.01,13.23
-1.02,13.23
-1.01,13.22
-0.03,13.94
-0.02,13.95
-0.03,13.95
-0.02,13.94
-2.23,11.28
-2.22,11.29
-2.23,11.29
-2.22,11.28
-1.34,14.26
-1.33,14.27
-1.34,14.27
-1.33,14.26
-3.01,13.24
-3.00,13.25
-3.01,13.25
-3.00,13.24
1.74,12.06
1.75,12.07
1.74,12.07
1.75,12.06
-3.52,11.42
-3.51,11.43
-3.52,11.43
-3.51,11.42
0.60,13.40
0.61,13.41
0.60,13.41
0.61,13.40
-2.38,13.59
-2.37,13.60
-2.38,13.60
-2.37,13.59
-1.88,11.61
-1.87,11.62
-1.88,11.62
-1.87,11.61
-2.37,13.16
-2.36,13.17
-2.37,13.17
-2.36,13.16
-0.98,11.55
-0.97,11.56
-0.98,11.56
-0.97,11.55
90.11,22.63
90.12,22.64
90.11,22.64
90.12,22.63
91.75,22.72
91.76,22.73
91.75,22.73
91.76,22.72
90.28,24.17
90.29,24.18
90.28,24.18
90.29,24.17
89.21,23.18
89.22,23.19
89.21,23.19
89.22,23.18
89.05,25.15
89.06,25.16
89.05,25.16
89.06,25.15
91.66,24.71
91.67,24.72
91.66,24.72
91.67,24.71
23.42,41.72
23.43,41.73
23.42,41.73
23.43,41.72
27.30,42.49
27.31,42.50
27.30,42.50
27.31,42.49
27.93,43.64
27.94,43.65
27.93,43.65
27.94,43.64
25.24,42.93
25.25,42.94
25.24,42.94
25.25,42.93
23.40,42.66
23.41,42.67
23.40,42.67
23.41,42.66
25.94,41.84
25.95,41.85
25.94,41.85
25.95,41.84
25.44,41.52
25.45,41.53
25.44,41.53
25.45,41.52
22.86,42.25
22.87,42.26
22.86,42.26
22.87,42.25
24.56,43.03
24.57,43.04
24.56,43.04
24.57,43.03
23.19,43.50
23.20,43.51
23.19,43.51
23.20,43.50
24.14,42.13
24.15,42.14
24.14,42.14
24.15,42.13
22.85,42.61
22.86,42.62
22.85,42.62
22.86,42.61
24.61,43.49
24.62,43.50
24.61,43.50
24.62,43.49
24.82,42.25
24.83,42.26
24.82,42.26
24.83,42.25
26.57,43.64
26.58,43.65
26.57,43.65
26.58,43.64
25.99,43.67
26.00,43.68
25.99,43.68
26.00,43.67
27.00,43.29
27.01,43.30
27.00,43.30
27.01,43.29
27.03,43.95
27.04,43.96
27.03,43.96
27.04,43.95
26.24,42.67
26.25,42.68
26.24,42.68
26.25,42.67
24.66,41.62
24.67,41.63
24.66,41.63
24.67,41.62
23.60,42.70
23.61,42.71
23.60,42.71
23.61,42.70
25.56,42.41
25.57,42.42
25.56,42.42
25.57,42.41
26.34,43.25
26.35,43.26
26.34,43.26
26.35,43.25
27.59,43.18
27.60,43.19
27.59,43.19
27.60,43.18
25.64,43.19
25.65,43.20
25.64,43.20
25.65,43.19
22.69,43.80
22.70,43.81
22.69,43.81
22.70,43.80
23.76,43.40
23.77,43.41
23.76,43.41
23.77,43.40
26.62,42.29
26.63,42.30
26.62,42.30
26.63,42.29
50.57,26.21
50.58,26.22
50.57,26.22
50.58,26.21
50.57,26.15
50.58,26.16
50.57,26.16
50.58,26.15
50.63,26.26
50.64,26.27
50.63,26.27
50.64,26.26
50.47,26.15
50.48,26.16
50.47,26.16
50.48,26.15
50.55,25.98
50.56,25.99
50.55,25.99
50.56,25.98
-74.02,22.46
-74.01,22.47
-74.02,22.47
-74.01,22.46
-77.86,25.74
-77.85,25.75
-77.86,25.75
-77.85,25.74
-79.27,25.72
-79.26,25.73
-79.27,25.73
-79.26,25.72
-76.38,24.05
-76.37,24.06
-76.38,24.06
-76.37,24.05
-75.50,24.34
-75.49,24.35
-75.50,24.35
-75.49,24.34
-77.15,26.43
-77.14,26.44
-77.15,26.44
-77.14,26.43
-77.96,24.46
-77.95,24.47
-77.96,24.47
-77.95,24.46
-76.17,25.12
-76.16,25.13
-76.17,25.13
-76.16,25.12
-78.65,26.52
-78.64,26.53
-78.65,26.53
-78.64,26.52
-74.21,22.74
-74.20,22.75
-74.21,22.75
-74.20,22.74
-78.17,26.67
-78.16,26.68
-78.17,26.68
-78.16,26.67
-75.85,23.55
-75.84,23.56
-75.85,23.56
-75.84,23.55
-78.34,27.22
-78.33,27.23
-78.34,27.23
-78.33,27.22
-76.78,25.54
-76.77,25.55
-76.78,25.55
-76.77,25.54
-77.14,26.67
-77.13,26.68
-77.14,26.68
-77.13,26.67
-73.35,21.07
-73.34,21.08
-73.35,21.08
-73.34,21.07
-75.08,23.22
-75.07,23.23
-75.08,23.23
-75.07,23.22
-77.78,24.14
-77.77,24.15
-77.78,24.15
-77.77,24.14
-72.97,22.37
-72.96,22.38
-72.97,22.38
-72.96,22.37
-77.56,26.29
-77.55,26.30
-77.56,26.30
-77.55,26.29
-77.41,25.03
-77.40,25.04
-77.41,25.04
-77.40,25.03
-77.50,26.80
-77.49,26.81
-77.50,26.81
-77.49,26.80
-78.10,24.76
-78.09,24.77
-78.10,24.77
-78.09,24.76
